mass_npea,size_npear,malign_ratio,damage_size,exposed_area,std_dev_malign,err_malign,malign_penalty,damage_ratio,tumor_size
5675.8,1973.91,0.34776999999999997,49.1158,797873.0778,76.953,2546.3,24,41.9332,2.6430000000000002
7991.94,3858.42,0.48278000000000004,87.0681,986509.5099,150.876,2382.34,111,40.2913,5.751
9679.0,2398.48,0.2478,116.09,1334014.1138,133.49200000000002,4321.0,62,34.1687,2.219
5645.24,2213.7,0.39213000000000003,52.8441,760535.0428,90.3929,2629.77,65,40.8566,3.753
7552.31,1855.93,0.24574000000000001,72.2023,1063279.7147,86.789,2983.04,22,36.4809,5.409
22644.9,8636.95,0.3814,167.25400000000002,3190508.3513,314.125,6457.94,152,21.253,18.225
6572.78,2202.83,0.33514,59.4099,913214.1732,88.7664,3105.41,33,39.1724,4.9830000000000005
10236.4,4431.14,0.43288000000000004,94.461,1458380.7951,145.424,4632.97,33,34.5024,15.852
4115.57,782.99,0.19025,40.4972,543751.2761,59.8348,2561.94,13,43.1684,2.16
8804.56,3405.94,0.38683,80.7863,1206996.3007,118.932,3952.24,38,35.3119,15.402999999999999
8927.96,2473.84,0.27708,96.9234,1268568.1627,132.429,4018.6,165,33.6722,1.197
8412.01,2782.26,0.33074000000000003,79.8383,1191979.2676,135.787,3561.81,59,37.5486,6.43
8961.75,4470.75,0.49887,86.7814,1222385.195,154.563,3620.1,138,35.9466,16.141
10348.4,2963.87,0.2864,115.60799999999999,1505790.5997,150.756,3629.48,167,36.1528,16.809
13037.8,4372.97,0.3354,123.465,1797444.9241,186.896,4851.05,119,46.5464,2.16
11717.4,3395.54,0.28978000000000004,125.70100000000001,1661133.9626,179.47400000000002,4315.42,45,32.2483,1.564
15872.4,5122.38,0.32272,211.653,2216342.0409,272.207,5363.69,283,24.5716,1.6780000000000002
5820.97,1871.82,0.32156,56.231,774294.2792,92.6353,2673.27,39,41.0164,6.4110000000000005
8719.19,2574.66,0.29528000000000004,100.802,1169004.0565,128.33100000000002,3249.65,77,38.5853,1.885
17508.6,6869.4,0.39234,185.783,2448846.5677,254.16299999999998,5860.72,193,24.58,20.272000000000002
11015.5,2922.78,0.26533,136.57299999999998,1532073.8871,169.96,4697.77,173,28.6917,0.797
6189.8,2813.64,0.45456,54.5319,866054.9889,93.9084,2671.83,33,40.8691,6.707999999999999
14313.8,4864.14,0.33981999999999996,91.8533,1972511.8001,192.799,5070.02,149,28.5373,4.428
7439.43,2386.5,0.32079,57.0168,1043620.1773,99.7202,2707.65,11,38.7219,10.802999999999999
7412.19,2029.63,0.27382,72.9303,1024917.6585,90.0589,3908.06,67,35.7733,2.332
9279.5,3178.04,0.34247,93.0459,1315151.2857,139.061,3513.29,72,36.3486,12.075999999999999
13936.4,3778.19,0.2711,97.8754,1915213.7271,161.385,4730.63,154,31.2696,18.226
5792.46,1319.6,0.22780999999999998,55.3611,791894.6389,76.0748,2759.61,19,40.2005,1.308
15180.8,5593.7,0.36846999999999996,198.963,2084309.0513,265.03700000000003,4668.2,68,26.6125,2.7430000000000003
13071.2,3564.18,0.27266999999999997,154.879,1843283.5279,199.78599999999997,4818.96,68,28.4069,2.9539999999999997
21182.6,8976.1,0.42373999999999995,191.78,2932049.7619,416.42800000000005,12303.66,137,25.6844,12.484000000000002
5537.24,1311.79,0.2369,41.2074,750778.2422,82.4746,3027.03,37,40.2434,15.377
7563.69,2508.58,0.33166,84.1647,1049487.1567,109.40799999999999,3715.35,36,38.2143,13.389000000000001
10807.5,2785.16,0.2577,111.667,1526496.3134,154.779,4357.99,66,32.9155,4.788
8721.3,2295.67,0.26322,88.9109,1235582.9167,131.31799999999998,3989.07,161,32.375,1.551
9814.12,3131.23,0.31905,101.118,1374999.8697,112.988,3366.17,49,35.4369,8.714
5961.54,842.62,0.14134000000000002,44.8672,835702.747,71.1133,2704.71,1,42.2256,1.061
18177.0,6625.11,0.36446999999999996,199.83,2644548.2732,306.634,5346.29,238,24.2843,11.869000000000002
6631.53,1290.2,0.19455,38.1493,914738.6531,75.4995,2782.52,14,42.0055,3.3139999999999996
6399.43,1116.17,0.17440999999999998,52.5645,890026.0945,71.7022,2891.38,47,37.9132,13.047
7576.44,2269.99,0.29961,67.3124,1043978.9669,112.26799999999999,3239.63,61,38.5038,12.955
11711.6,3154.24,0.26932,135.474,1615308.0184,157.458,4496.1,89,31.3426,2.022
13869.6,4137.02,0.29827,156.655,1966769.9357,217.576,5602.34,76,25.6508,1.919
5876.46,1261.76,0.21470999999999998,62.202,798689.1979,82.055,2976.34,28,38.2382,3.2969999999999997
11969.7,2369.8,0.19798,148.67600000000002,1636629.8659,201.774,4691.27,59,28.7573,5.568
5206.47,1640.99,0.31518,46.559,673093.5798,69.24600000000001,2180.8,25,43.4389,8.502
13380.3,5174.61,0.38673,152.77,1844605.6476,224.02900000000002,5001.74,77,27.2169,8.263
11509.2,5432.55,0.47201000000000004,86.0125,1624999.8045,170.97799999999998,5450.64,87,30.2744,18.798
6834.05,2252.78,0.32964,59.9516,935370.1944,87.6016,3254.06,30,38.5642,4.58
13922.6,3392.94,0.2437,199.264,1935599.253,255.51,4917.73,139,26.6699,3.6289999999999996
8460.44,3843.08,0.45424,97.8113,1207479.4125,136.381,3175.08,67,36.723,15.242
8535.59,2531.23,0.29655,92.1925,1202482.8895,116.682,3572.88,99,36.9993,2.045
12689.7,3533.5,0.27845,167.273,1778456.2680000002,206.937,4864.79,75,28.6562,3.634
13942.2,4095.39,0.29374,164.535,1929525.5103,215.093,4777.23,127,28.5925,4.167
6272.83,1928.11,0.30737,62.3226,845723.0896,81.1643,2496.06,26,40.6657,2.605
4088.13,1342.13,0.32829,32.7147,560112.3841,51.5476,1393.14,33,44.3847,11.923
6319.09,1440.36,0.22793000000000002,60.6544,893648.189,75.9252,3144.78,31,37.312,14.47
5536.68,1105.81,0.19972,55.9158,765408.4923,76.5786,2671.03,20,40.8396,1.3319999999999999
6207.64,2011.92,0.3241,60.3985,823397.4571,92.8212,2875.42,33,38.8062,9.902000000000001
6434.21,2409.02,0.3744,80.9992,913960.5931,110.70100000000001,3085.69,38,36.9124,11.842
18809.3,5003.08,0.26598,161.986,2730517.4997,263.653,5057.86,150,26.8728,19.19
13448.8,3393.56,0.25233,186.549,1829755.4528,218.165,4597.75,182,25.0446,1.8159999999999998
10700.0,3303.99,0.30878,133.72299999999998,1416130.0965,165.83,4136.06,39,33.888000000000005,3.0069999999999997
18501.6,5677.7,0.30687,251.896,2528336.7795,315.244,5721.11,326,21.3167,2.6510000000000002
11638.4,2760.98,0.23723000000000002,88.632,1629039.4269,146.471,4695.31,153,32.0538,4.096
5763.87,1688.57,0.29295,39.4935,802239.3932,69.8488,2024.2,30,43.6565,10.162
12003.4,3766.38,0.31377,114.235,1718341.1998,182.283,4506.91,13,31.9201,3.0210000000000004
10133.5,3614.54,0.35669,102.647,1402395.6223,162.056,4253.2,84,33.3265,10.794
4534.52,1177.71,0.25972,42.8817,647212.4218,62.4263,2290.65,35,43.3968,8.868
10749.9,4276.76,0.39784,76.7981,1446950.2429,160.517,4645.56,34,33.4166,18.442999999999998
8253.95,2842.95,0.34443,88.4568,1135219.0556,139.725,3030.2,70,39.5902,10.555
8322.52,3042.13,0.36551999999999996,80.9526,1151125.2202,116.81,3963.34,30,34.4137,14.67
18381.9,4908.18,0.26700999999999997,178.007,2598943.6804,224.949,5637.34,61,23.7307,19.303
8078.72,1918.04,0.23740999999999998,87.0592,1140965.7916,105.666,3893.9,114,34.2563,3.264
6488.14,1625.3,0.2505,64.3476,887334.2711,91.4952,3256.92,42,38.3984,13.965
9473.66,2373.43,0.25051999999999996,101.819,1306458.9129,135.745,3732.29,7,35.2222,3.2110000000000003
13695.0,3731.49,0.27247,187.331,1851120.5989,225.28,4581.92,178,29.096999999999998,1.896
5198.79,1672.27,0.32166,38.1273,718050.3273,66.3974,2049.54,14,42.9107,11.789000000000001
10098.8,4295.71,0.42536,84.1984,1422529.8002,153.399,3808.24,110,34.5143,3.029
11953.3,3096.62,0.25905,131.787,1623979.3498,157.06,3951.65,233,32.5229,2.343
6404.61,1311.2,0.20472,64.7383,935672.4948,66.2431,2564.96,53,40.6455,10.535
9770.69,3129.05,0.32024,98.9168,1386856.2194,130.386,4105.02,99,33.1062,4.887
8938.45,2496.91,0.27934000000000003,102.42299999999999,1278300.7867,137.191,3959.92,51,33.9153,4.2219999999999995
8609.08,2903.23,0.33721999999999996,74.8339,1157648.7206,130.415,3710.59,104,35.8956,20.432000000000002
8788.46,3667.48,0.4173,64.3994,1257207.8569,131.438,4452.21,76,34.9792,16.255
11949.7,2746.99,0.22987,139.91,1668717.0602,193.015,4057.94,70,32.4726,1.92
14170.8,4789.87,0.33799999999999997,182.418,1986775.2186,236.21,4071.01,33,27.9381,1.838
5584.99,1427.1,0.25551999999999997,64.7843,699094.5074,88.0482,3092.5,16,39.446,2.2159999999999997
16355.4,6116.13,0.37395,158.243,2262015.8924,244.888,6979.35,123,30.9724,12.360999999999999
5509.91,1482.91,0.26913000000000004,48.7245,720853.0935,64.3173,2011.42,32,42.8568,12.231
16783.1,4670.13,0.27826,182.172,2321448.5258,257.269,5481.9,100,24.3329,7.622999999999999
8722.26,3131.02,0.35896,103.971,1189545.9071,142.697,3736.18,46,32.8273,10.184
7161.77,2423.89,0.33844,76.1708,995027.931,95.4034,3727.24,33,36.4276,2.075
5257.13,1440.37,0.27398,49.6865,676494.5011,76.0815,3055.71,55,39.2093,6.308
6230.79,1515.67,0.24325,53.6059,812298.4264,93.3842,4092.28,19,40.7346,3.455
16560.5,5860.12,0.35386,242.825,2242941.1811,321.47900000000004,4747.88,243,27.5709,18.339000000000002
10019.9,3492.17,0.34852,108.963,1425535.9109999998,145.94,3934.37,132,35.1097,14.48
12269.6,3435.47,0.27999,100.88600000000001,1718126.2314,167.7,5131.7,45,29.2332,3.327
5907.95,1473.31,0.24936999999999998,69.5094,822298.2507,74.2572,2805.81,65,39.254,7.459
9896.8,3488.25,0.35246,94.0175,1379759.5961,166.762,4471.67,96,32.5117,17.393
10073.2,2536.77,0.25183,100.43,1438348.6342,132.026,3641.43,126,35.7325,2.299
4067.47,1375.24,0.3381,34.6355,560988.7986,53.8833,1380.05,22,44.4141,1.902
7922.12,2643.18,0.33364,84.2321,1067541.1941,123.66799999999999,3512.12,21,37.2619,13.59
6286.32,2050.16,0.32613000000000003,55.5636,866249.9923,82.7705,2821.29,25,40.6045,3.503
8391.64,3371.93,0.40181999999999995,74.1653,1124220.2671,131.822,3553.56,29,34.3553,11.204
18065.7,6279.77,0.3476,239.405,2485661.3777,321.195,5065.41,173,25.6604,10.765999999999998
14575.2,3831.73,0.26289,200.895,1920679.8797,227.112,5790.64,258,21.8635,2.634
8813.38,2001.49,0.22709000000000001,102.361,1263553.7453,121.976,3786.44,45,35.0456,3.389
7559.87,2824.9,0.37367,62.6305,1079305.9954,101.775,4060.94,64,37.1306,5.585
9576.2,3778.34,0.39455,85.8059,1290060.6111,151.815,3890.17,61,35.1266,15.091
7580.06,2965.18,0.39118,65.6828,1022721.7238,112.31200000000001,3570.03,63,37.0399,16.264
12114.3,3787.25,0.31262,77.6242,1641288.7642,175.28900000000002,5278.63,58,33.8443,15.558
9831.95,3100.11,0.3153,90.9502,1394818.4201,133.112,4112.78,107,33.4773,4.295
7279.55,2689.75,0.36949,63.8441,1058069.5398,96.9609,3203.46,28,38.8769,1.693
8555.49,3909.05,0.4569,54.7334,1190608.4840000002,152.88299999999998,4348.93,68,37.2947,16.985
7385.7,1737.02,0.23518000000000003,80.2045,993580.6246,117.38799999999999,3393.36,38,28.6668,1.676
6341.47,2176.06,0.34314,55.6878,885192.8799,88.294,2779.87,51,40.2495,2.1069999999999998
4306.96,965.84,0.22425,32.2442,593725.5312,45.8212,1910.64,33,44.5104,11.517000000000001
16612.7,4757.67,0.28638,176.39,2268213.5653,240.762,5127.95,75,29.0644,18.754
5716.87,1686.89,0.29507,56.8394,757354.4301,87.4541,2707.0,34,40.8619,4.449
7352.62,1905.66,0.25918,66.0673,1014612.1147,96.9058,3265.21,36,37.3173,4.128
10086.1,4114.29,0.40791,85.7165,1404505.9915,145.975,4306.74,118,32.5317,2.823
10929.5,3100.46,0.28367,145.16299999999998,1551942.7553,203.515,4316.79,95,31.5952,3.8789999999999996
6633.62,2971.07,0.44788,58.9577,916179.0379,106.36200000000001,3179.29,87,38.7896,15.707
12126.4,3922.62,0.32347,115.215,1709851.9814,150.86,4705.56,148,30.0386,16.583
7042.17,2089.86,0.29675999999999997,65.5031,960836.4799,98.6982,3124.38,20,40.2387,1.3530000000000002
9336.46,2594.7,0.27791,92.5712,1290766.8103,126.041,3808.21,41,35.1028,2.842
12003.6,4370.23,0.36407,110.47399999999999,1725284.0538,180.748,4787.3,76,29.5096,4.525
5561.79,2012.97,0.36191999999999996,49.81100000000001,779612.9769,73.7811,2487.02,18,41.5854,3.9789999999999996
4045.88,1385.75,0.3425,35.1162,558158.339,50.8689,1388.97,17,44.2919,1.9040000000000001
7726.65,2489.58,0.3222,70.9903,1076560.4462,103.678,3290.46,46,37.4718,10.356
13911.6,4928.03,0.35423000000000004,165.252,1951074.5585,200.81900000000002,4978.84,85,27.6426,5.36
11468.5,4623.85,0.40317,105.29899999999999,1569446.7253,215.21,3610.08,18,34.5852,17.507
6071.7,2596.1,0.42757,64.4304,832225.7109,102.61200000000001,3320.78,61,37.3245,14.925
6627.94,2782.23,0.41977,62.1561,954949.3657,94.2195,2404.72,67,40.4961,8.943
14169.0,5064.08,0.3574,178.638,1929303.2698,241.452,5105.77,117,26.2482,10.112
25192.6,8601.04,0.34141,253.796,3517912.622,399.59,8055.64,207,21.3034,7.4879999999999995
6922.01,1634.94,0.23619,65.7055,929751.0,82.0718,3277.89,40,38.3707,10.88
15820.5,4583.06,0.28969,144.60299999999998,2225850.0854,178.22099999999998,4983.67,61,27.9419,4.2010000000000005
10458.3,3702.59,0.35403,163.033,1420890.7002,206.44,4756.6,86,29.1441,5.513
7062.75,2597.52,0.36777,50.5164,1035734.8487,90.8709,3181.87,15,39.0712,14.325
8569.62,2955.75,0.34491,79.1479,1141791.6727,115.928,3543.18,42,36.3101,13.155
13234.4,3663.91,0.27684000000000003,182.033,1897802.1647,249.798,4800.53,81,27.7808,2.998
5914.15,1712.49,0.28955,43.2644,861465.3699,70.536,2495.7,25,41.7408,2.271
6666.25,1925.41,0.28881999999999997,61.3556,937586.2612,78.3235,3560.17,45,39.3197,10.593
13335.7,4640.1,0.34794,84.2808,1817580.0692,174.766,4706.2,127,30.1862,6.151
13221.0,5109.72,0.38648000000000005,154.532,1851198.7761,229.291,5894.96,72,24.8427,2.9789999999999996
8244.3,2766.38,0.33555,61.418,1124518.0588,115.904,3405.14,31,37.0799,12.485999999999999
12074.0,3652.65,0.30251999999999996,148.903,1721703.4779,197.85,4793.95,58,29.709,2.224
6551.03,1832.98,0.2798,61.0828,890490.4302,98.3738,3067.8,57,39.7903,13.982000000000001
11401.3,2473.78,0.21696999999999997,133.65200000000002,1606415.6845,191.43099999999998,4536.9,48,30.4485,0.971
14562.8,4212.97,0.28929,183.47,2050936.0737,233.893,4514.5,33,29.1319,2.7689999999999997
8451.33,3247.02,0.3842,65.1371,1195147.278,115.818,4080.32,32,34.5733,19.153
16134.0,5241.71,0.32488,177.19099999999997,2217716.8597,228.47,5533.1,90,25.3213,16.221
7890.49,2630.77,0.33341,61.0632,1121936.4673,103.85,2972.07,41,34.5466,15.005999999999998
19491.9,6126.7,0.31432,248.358,2704481.4577,334.51599999999996,5493.96,72,23.3285,3.272
15278.0,4888.06,0.31994,219.608,2130656.214,265.241,5340.96,275,24.5345,1.841
4109.78,814.86,0.19827,40.325,550270.8359,51.1873,2569.33,21,43.8681,8.245
14960.7,3167.7,0.21173000000000003,175.00400000000002,2119495.82,221.115,4864.07,79,27.4933,2.403
13480.2,3370.25,0.25001,115.95100000000001,1899481.6729,165.25099999999998,5078.1,165,29.3206,18.096
15666.4,3406.93,0.21746,204.459,2164567.5955,238.74599999999998,5165.27,155,25.0937,2.142
6981.89,2188.04,0.31338,63.4287,966942.0505,101.125,3509.9,59,37.3867,13.335
19281.3,5951.9,0.30868,233.77900000000002,2676204.0742,304.23400000000004,6201.38,104,22.2388,2.39
14275.5,6376.15,0.44664,140.135,1948667.4137,227.15599999999998,5654.12,153,26.4409,18.047
13374.8,3757.69,0.28095,162.64,1861910.5633,222.324,4369.25,80,30.1531,1.531
13304.1,3996.9,0.30041999999999996,119.727,1845253.7832,164.622,5457.38,59,30.3557,18.615
9536.05,3256.9,0.34153,102.863,1334240.1649,128.983,3667.46,8,35.1689,2.28
14023.1,3061.21,0.21829,176.65,1985734.1832,223.24200000000002,4837.5,77,27.8612,3.468
8404.2,2242.02,0.26677,90.244,1192348.9947,122.434,3341.23,5,36.3732,2.434
5942.66,1448.36,0.24372,63.614,825993.2735,80.90100000000001,2102.95,61,42.0209,4.633
9559.9,1672.09,0.1749,100.208,1355378.8578,120.31,4015.89,44,35.2701,1.126
9178.24,2592.09,0.28241,94.8819,1297715.0567,135.944,3757.6,28,35.3556,3.943
3770.23,1046.74,0.27763000000000004,19.2305,516376.0755,44.327,1982.39,43,45.205,8.289
9510.67,3337.36,0.3509,97.1993,1343767.1518,127.4,3304.76,55,36.0878,15.247
8370.74,1677.62,0.20040999999999998,78.9424,1210225.9502,98.2999,3948.28,13,35.6897,1.247
10577.7,2637.05,0.2493,99.2414,1500741.0784,126.939,4295.24,52,32.5899,2.515
16722.3,4484.83,0.26819,233.483,2360200.9298,261.824,5503.35,89,22.5346,3.153
7232.74,1915.77,0.26487,83.5709,1013662.735,94.169,3774.34,33,36.3288,1.969
8862.88,4553.68,0.51379,68.5985,1306009.9832,135.995,4368.62,33,32.7133,17.703
4881.73,950.67,0.19474,46.7579,699571.4905,56.8596,2188.36,80,43.3308,0.632
9071.99,1963.1,0.21639,94.1031,1231913.0092,95.9359,3882.94,20,34.3896,8.992
7958.14,2278.38,0.28629,64.9724,1098507.0876,108.167,3304.25,28,38.1449,6.34
12721.6,4505.85,0.35418,126.291,1820875.2505,184.398,4865.21,86,25.6796,17.997
12932.9,3259.57,0.25203000000000003,160.235,1804476.5802,213.021,4455.79,81,30.1771,1.83
13664.1,3344.27,0.24474,206.188,1864347.5669999998,242.919,5059.75,113,26.3298,4.132
10788.4,4253.25,0.39424000000000003,93.2289,1493746.2062,150.81799999999998,3929.65,59,31.3213,14.921
8172.72,1709.41,0.20915999999999998,94.5845,1134488.1457,102.936,4102.33,115,32.27,10.029
5685.66,1532.98,0.26961999999999997,42.0269,791156.6843,70.5789,2923.43,40,41.7859,15.823
4983.05,988.28,0.19832,46.0849,714026.8959,54.5704,2194.49,81,42.7669,0.7509999999999999
16128.8,4820.29,0.29886,189.09,2201776.3133,275.92900000000003,5371.76,95,24.9767,6.892
18076.2,5795.43,0.32061,189.18599999999998,2579939.2451,285.575,7038.61,122,26.8259,16.436
10828.6,2173.95,0.20076,113.086,1489225.8867,170.87099999999998,3941.66,58,33.1051,1.28
8553.34,2910.34,0.34025,68.3818,1200571.3314,124.735,4012.85,41,36.2356,15.33
5745.18,2106.36,0.36663,66.7236,752513.2761,94.7986,2725.7,41,40.71,5.867000000000001
5102.06,1392.81,0.27298,32.945,719124.9034,61.655,2398.7,46,43.0446,3.1719999999999997
9429.25,3271.49,0.34695,121.495,1233744.3843,182.25599999999997,4445.06,187,31.2477,2.512
7514.55,2100.92,0.27958,72.8904,1019700.1336,104.447,3386.78,74,37.0119,3.935
10314.6,3353.32,0.3251,116.56700000000001,1455591.0109,167.637,4238.05,51,33.6643,3.5839999999999996
5749.77,1224.8,0.21300999999999998,54.1413,798102.9256,76.0602,2673.32,18,40.5497,0.995
18193.8,6625.55,0.36416,185.595,2573288.5751,280.565,5754.46,149,22.3641,2.81
5876.58,1409.87,0.23990999999999998,53.1533,805333.8475,82.6145,2690.04,18,40.9087,1.465
16602.0,4784.99,0.28820999999999997,207.32,2295953.6043,279.35400000000004,5791.73,242,20.6463,9.134
15288.3,4002.76,0.26181,182.57299999999998,2167009.7597,210.62,5694.35,68,23.026,1.278
7108.1,1643.84,0.23126,66.1929,973200.9820000001,95.5171,3160.11,38,37.5121,12.322000000000001
13874.0,4480.96,0.32297,138.731,1854683.8306,178.517,5088.1,96,30.5863,14.520999999999999
4691.68,1160.95,0.24744000000000002,42.0267,646096.8738,57.0307,1883.9,13,43.8974,5.351
9236.4,2025.16,0.21925,102.20700000000001,1277294.9098,132.634,4209.61,54,33.7439,1.649
22937.9,7282.61,0.31749,310.117,3181268.2235,382.724,6284.51,102,18.9099,3.387
8073.11,2285.94,0.28315,84.1519,1120080.8832,114.539,3103.81,21,37.6754,0.601
14367.7,4978.12,0.34647,161.248,2030917.4084,217.47799999999998,5897.59,69,24.9411,1.819
14069.7,5420.81,0.38528,111.069,1986905.5951,218.938,4399.5,19,28.5892,18.704
8973.75,2135.2,0.23793000000000003,98.5881,1271341.8523,118.45299999999999,3792.17,50,35.1671,2.85
9956.05,4481.83,0.45016000000000006,62.9311,1413980.7977,149.65200000000002,3553.06,66,35.0756,18.014
9738.9,2088.23,0.21441999999999997,95.9377,1370631.7218,118.86200000000001,3814.19,54,34.375,16.772000000000002
5717.42,1913.53,0.33468000000000003,71.1554,791928.3497,86.9858,3045.79,38,40.2727,1.709
7004.63,2545.55,0.3634,55.765,972474.0718,99.8517,2559.71,58,41.1385,11.924000000000001
9984.78,2744.91,0.2749,116.786,1401256.4984,150.102,4153.08,45,33.1112,2.963
8028.6,2596.25,0.32337,92.9623,1074181.7063,114.501,4294.39,108,33.4324,3.323
17332.7,4983.65,0.28752,227.774,2409078.8882,282.981,5727.28,198,21.8532,2.4659999999999997
14014.5,4382.47,0.3127,160.93,1912469.1037,205.81900000000002,4864.79,11,30.7357,16.77
11737.4,4801.83,0.4091,116.58,1677193.5725,201.657,4619.33,134,32.6435,18.614
7313.27,1754.43,0.23989000000000002,64.4701,1010893.2705,88.4903,2873.71,31,39.9355,16.918
5909.9,1589.78,0.26899999999999996,60.505,741423.1277,89.0334,3109.79,20,39.3532,2.369
8037.48,2065.53,0.25698000000000004,86.7527,1133441.8368,108.055,3977.59,50,35.2221,1.317
7542.51,2303.3,0.30537,79.6754,1046903.6487,98.1193,3725.92,37,36.3322,1.806
6232.04,1972.03,0.31643000000000004,60.9552,883908.8576,101.613,2949.88,26,35.567,14.749
9618.6,3189.58,0.3316,90.2879,1374114.3307,135.412,4024.94,104,33.5722,5.016
14831.0,5222.33,0.35212,195.334,1962547.2929,244.1,5231.91,77,26.8006,6.322
9033.53,2828.94,0.31315,97.2827,1270643.7941,123.476,3448.85,81,36.2963,15.561
8084.03,2676.26,0.33105,59.1976,1145493.8312,102.516,3029.12,22,39.0033,13.857000000000001
5654.58,2023.7,0.35788000000000003,45.2581,827913.3942,80.8919,2584.68,45,42.8401,10.482000000000001
8874.21,2407.1,0.27124000000000004,98.1951,1275790.0032,126.178,3803.29,55,34.8601,2.748
6392.48,1288.65,0.20158,66.1789,894000.9452,84.9016,2738.28,38,40.0433,16.383
7506.37,2476.17,0.32987,64.4451,1047487.9279,106.117,3231.97,39,37.4533,16.33
9320.36,2779.64,0.29823,89.8136,1297387.7441,121.82799999999999,3601.02,57,33.53,9.192
23442.8,10688.2,0.45592,198.416,3157388.1619,382.955,5450.5,102,23.8974,19.848
7287.59,1311.75,0.17999,79.3425,982571.5348,111.573,3450.37,34,36.7064,1.8559999999999999
9244.18,3287.43,0.35562,91.6607,1292936.6837,133.416,3716.11,33,35.1431,3.805
9770.07,2599.31,0.26604,101.71,1347665.9033,136.595,3954.19,114,33.8209,1.6880000000000002
7112.69,1975.96,0.2778,61.5101,998451.6686,93.0673,3581.39,27,37.9749,2.3209999999999997
10374.3,3906.0,0.3765,85.926,1417941.9266,153.376,4691.59,38,35.7804,4.465
8560.66,2208.22,0.25794,97.6861,1154224.2504,130.798,3512.26,10,36.7353,1.358
6886.62,2514.27,0.36509,78.3114,951013.8107,97.1453,3281.72,54,38.6311,1.3840000000000001
4067.46,774.22,0.19034,41.1929,535651.2479,62.102,2556.12,12,43.4703,2.229
8713.67,1833.81,0.21045,87.1226,1220363.7521,106.266,3810.02,11,34.0327,2.7260000000000004
16942.6,5328.15,0.31448000000000004,205.18200000000002,2234817.9003,265.153,6376.39,258,21.8952,2.5989999999999998
7067.64,1869.29,0.26448,83.5078,971214.1313,112.904,3777.34,24,36.6545,1.756
7718.33,1857.63,0.24067,68.725,1116764.6051,87.9335,3090.17,54,39.2195,18.304000000000002
7532.91,2178.47,0.28919,76.8773,1022719.5501,118.846,3099.58,78,39.0658,1.006
15037.6,4270.74,0.284,202.635,2081575.2751,267.557,5073.15,161,25.1155,3.2439999999999998
15653.7,5370.22,0.34306,159.339,2248471.9241,231.076,5508.93,163,24.1972,11.116
6745.23,2055.55,0.30474,52.8193,965793.0509,89.08,2430.66,83,41.1216,11.707
7839.95,2091.8,0.26681,64.6661,1078904.81,111.291,3799.58,27,34.8793,1.3
9153.02,3295.57,0.36005,94.5815,1293265.2642,139.16299999999998,3676.67,97,35.4917,12.125
14365.2,4165.91,0.29,206.207,1964328.3566,215.43099999999998,4585.44,169,29.0345,2.461
3711.24,1229.45,0.33127,36.9659,508011.5499,48.031000000000006,1409.68,16,44.1617,1.535
11337.3,3984.49,0.35144000000000003,92.76899999999999,1566314.3176,149.768,3704.79,82,34.98,10.794
8387.19,2278.04,0.2716,91.7564,1178104.0129,109.95700000000001,4083.76,125,34.6103,4.9510000000000005
10206.4,2945.76,0.28861,139.005,1413745.0403,201.197,3758.24,97,32.4957,15.53
7627.26,2616.89,0.34309,68.7657,1041056.3181,112.757,4912.99,86,31.066999999999997,20.342
7250.01,2093.47,0.28875,93.1677,986460.5466,95.0605,3463.22,28,37.6574,8.61
5368.85,1395.71,0.25995999999999997,55.0028,712707.7509,82.4901,3515.43,27,40.4593,5.5889999999999995
9854.15,3503.4,0.35552,94.5033,1356998.3932,138.058,3917.45,77,36.8736,11.555
15909.6,5092.39,0.32008000000000003,185.324,2189550.3984,250.928,4970.26,33,27.6497,3.306
7250.27,2637.59,0.36379,67.2096,1006488.8865,100.79,3387.97,55,37.8411,4.776
15349.7,3847.17,0.25063,165.185,2179691.2419,193.69799999999998,6173.85,67,21.669,19.915
6597.18,1679.5,0.25456999999999996,57.5928,950414.6362,86.7329,2386.75,26,40.825,10.345
11454.6,2961.84,0.25856999999999997,132.04,1601718.6348,172.06099999999998,4689.28,175,28.8112,0.6970000000000001
7744.6,1865.8,0.24090999999999999,85.4799,1081958.9973,110.05799999999999,3856.97,19,46.5464,1.849
7352.93,2524.01,0.34326,53.2402,1024530.6095,104.624,3168.93,98,39.3051,12.511
10335.1,3586.45,0.34701,107.337,1439823.7219999998,167.331,4634.91,63,31.0849,17.535999999999998
6124.28,1351.59,0.22069,59.184,844800.6206,73.9579,2836.48,20,40.1622,1.5190000000000001
7198.1,2106.2,0.2926,58.43899999999999,985530.0128,99.7366,2555.25,18,39.8948,4.266
3984.56,1341.22,0.3366,36.1671,544790.8553,50.3464,1399.13,26,44.3673,2.349
5629.13,1740.51,0.30919,53.6035,781772.5795,86.8256,3300.23,48,40.4776,15.220999999999998
5905.7,1492.61,0.25274,55.6113,844897.1752,71.2576,2445.89,68,41.718,4.06
9539.85,3337.68,0.34986,82.0014,1374947.6112,122.802,4126.18,56,38.2492,16.18
7500.34,1881.18,0.25081,53.0393,1052895.2522,84.7827,3434.71,18,37.9835,13.408
10488.6,2389.16,0.22778,123.71600000000001,1431193.7176,146.515,3638.58,13,34.7684,2.131
3966.7,1250.36,0.31521,35.2027,539200.3847,50.4802,1381.95,32,44.4305,11.264000000000001
